statefip,year,state,year_enacted,has_state_eitc,cohort,time_since_treat,rate_2024,refundable
35,2019,New Mexico,2007,1,2007,12,25,1
35,2020,New Mexico,2007,1,2007,13,25,1
35,2021,New Mexico,2007,1,2007,14,25,1
35,2022,New Mexico,2007,1,2007,15,25,1
35,2023,New Mexico,2007,1,2007,16,25,1
36,1990,New York,1994,0,1994,-4,30,1
36,1991,New York,1994,0,1994,-3,30,1
36,1992,New York,1994,0,1994,-2,30,1
36,1993,New York,1994,0,1994,-1,30,1
36,1994,New York,1994,1,1994,0,30,1
36,1995,New York,1994,1,1994,1,30,1
36,1996,New York,1994,1,1994,2,30,1
36,1997,New York,1994,1,1994,3,30,1
36,1998,New York,1994,1,1994,4,30,1
36,1999,New York,1994,1,1994,5,30,1
36,2000,New York,1994,1,1994,6,30,1
36,2001,New York,1994,1,1994,7,30,1
36,2002,New York,1994,1,1994,8,30,1
36,2003,New York,1994,1,1994,9,30,1
36,2004,New York,1994,1,1994,10,30,1
36,2005,New York,1994,1,1994,11,30,1
36,2006,New York,1994,1,1994,12,30,1
36,2007,New York,1994,1,1994,13,30,1
36,2008,New York,1994,1,1994,14,30,1
36,2009,New York,1994,1,1994,15,30,1
36,2010,New York,1994,1,1994,16,30,1
36,2011,New York,1994,1,1994,17,30,1
36,2012,New York,1994,1,1994,18,30,1
36,2013,New York,1994,1,1994,19,30,1
36,2014,New York,1994,1,1994,20,30,1
36,2015,New York,1994,1,1994,21,30,1
36,2016,New York,1994,1,1994,22,30,1
36,2017,New York,1994,1,1994,23,30,1
36,2018,New York,1994,1,1994,24,30,1
36,2019,New York,1994,1,1994,25,30,1
36,2020,New York,1994,1,1994,26,30,1
36,2021,New York,1994,1,1994,27,30,1
36,2022,New York,1994,1,1994,28,30,1
36,2023,New York,1994,1,1994,29,30,1
37,1990,North Carolina,2008,0,Inf,NA,0,NA
37,1991,North Carolina,2008,0,Inf,NA,0,NA
37,1992,North Carolina,2008,0,Inf,NA,0,NA
37,1993,North Carolina,2008,0,Inf,NA,0,NA
37,1994,North Carolina,2008,0,Inf,NA,0,NA
37,1995,North Carolina,2008,0,Inf,NA,0,NA
37,1996,North Carolina,2008,0,Inf,NA,0,NA
37,1997,North Carolina,2008,0,Inf,NA,0,NA
37,1998,North Carolina,2008,0,Inf,NA,0,NA
37,1999,North Carolina,2008,0,Inf,NA,0,NA
37,2000,North Carolina,2008,0,Inf,NA,0,NA
37,2001,North Carolina,2008,0,Inf,NA,0,NA
37,2002,North Carolina,2008,0,Inf,NA,0,NA
37,2003,North Carolina,2008,0,Inf,NA,0,NA
37,2004,North Carolina,2008,0,Inf,NA,0,NA
37,2005,North Carolina,2008,0,Inf,NA,0,NA
37,2006,North Carolina,2008,0,Inf,NA,0,NA
37,2007,North Carolina,2008,0,Inf,NA,0,NA
37,2008,North Carolina,2008,1,Inf,NA,0,NA
37,2009,North Carolina,2008,1,Inf,NA,0,NA
37,2010,North Carolina,2008,1,Inf,NA,0,NA
37,2011,North Carolina,2008,1,Inf,NA,0,NA
37,2012,North Carolina,2008,1,Inf,NA,0,NA
37,2013,North Carolina,2008,1,Inf,NA,0,NA
37,2014,North Carolina,2008,0,Inf,NA,0,NA
37,2015,North Carolina,2008,0,Inf,NA,0,NA
37,2016,North Carolina,2008,0,Inf,NA,0,NA
37,2017,North Carolina,2008,0,Inf,NA,0,NA
37,2018,North Carolina,2008,0,Inf,NA,0,NA
37,2019,North Carolina,2008,0,Inf,NA,0,NA
37,2020,North Carolina,2008,0,Inf,NA,0,NA
37,2021,North Carolina,2008,0,Inf,NA,0,NA
37,2022,North Carolina,2008,0,Inf,NA,0,NA
37,2023,North Carolina,2008,0,Inf,NA,0,NA
38,1990,North Dakota,NA,0,Inf,NA,0,NA
38,1991,North Dakota,NA,0,Inf,NA,0,NA
38,1992,North Dakota,NA,0,Inf,NA,0,NA
38,1993,North Dakota,NA,0,Inf,NA,0,NA
38,1994,North Dakota,NA,0,Inf,NA,0,NA
38,1995,North Dakota,NA,0,Inf,NA,0,NA
38,1996,North Dakota,NA,0,Inf,NA,0,NA
38,1997,North Dakota,NA,0,Inf,NA,0,NA
38,1998,North Dakota,NA,0,Inf,NA,0,NA
38,1999,North Dakota,NA,0,Inf,NA,0,NA
38,2000,North Dakota,NA,0,Inf,NA,0,NA
38,2001,North Dakota,NA,0,Inf,NA,0,NA
38,2002,North Dakota,NA,0,Inf,NA,0,NA
38,2003,North Dakota,NA,0,Inf,NA,0,NA
38,2004,North Dakota,NA,0,Inf,NA,0,NA
38,2005,North Dakota,NA,0,Inf,NA,0,NA
38,2006,North Dakota,NA,0,Inf,NA,0,NA
38,2007,North Dakota,NA,0,Inf,NA,0,NA
38,2008,North Dakota,NA,0,Inf,NA,0,NA
38,2009,North Dakota,NA,0,Inf,NA,0,NA
38,2010,North Dakota,NA,0,Inf,NA,0,NA
38,2011,North Dakota,NA,0,Inf,NA,0,NA
38,2012,North Dakota,NA,0,Inf,NA,0,NA
38,2013,North Dakota,NA,0,Inf,NA,0,NA
38,2014,North Dakota,NA,0,Inf,NA,0,NA
38,2015,North Dakota,NA,0,Inf,NA,0,NA
38,2016,North Dakota,NA,0,Inf,NA,0,NA
38,2017,North Dakota,NA,0,Inf,NA,0,NA
38,2018,North Dakota,NA,0,Inf,NA,0,NA
38,2019,North Dakota,NA,0,Inf,NA,0,NA
38,2020,North Dakota,NA,0,Inf,NA,0,NA
38,2021,North Dakota,NA,0,Inf,NA,0,NA
38,2022,North Dakota,NA,0,Inf,NA,0,NA
38,2023,North Dakota,NA,0,Inf,NA,0,NA
39,1990,Ohio,2013,0,2013,-23,30,0
39,1991,Ohio,2013,0,2013,-22,30,0
39,1992,Ohio,2013,0,2013,-21,30,0
39,1993,Ohio,2013,0,2013,-20,30,0
39,1994,Ohio,2013,0,2013,-19,30,0
39,1995,Ohio,2013,0,2013,-18,30,0
39,1996,Ohio,2013,0,2013,-17,30,0
39,1997,Ohio,2013,0,2013,-16,30,0
39,1998,Ohio,2013,0,2013,-15,30,0
39,1999,Ohio,2013,0,2013,-14,30,0
39,2000,Ohio,2013,0,2013,-13,30,0
39,2001,Ohio,2013,0,2013,-12,30,0
39,2002,Ohio,2013,0,2013,-11,30,0
39,2003,Ohio,2013,0,2013,-10,30,0
39,2004,Ohio,2013,0,2013,-9,30,0
39,2005,Ohio,2013,0,2013,-8,30,0
39,2006,Ohio,2013,0,2013,-7,30,0
39,2007,Ohio,2013,0,2013,-6,30,0
39,2008,Ohio,2013,0,2013,-5,30,0
39,2009,Ohio,2013,0,2013,-4,30,0
39,2010,Ohio,2013,0,2013,-3,30,0
39,2011,Ohio,2013,0,2013,-2,30,0
39,2012,Ohio,2013,0,2013,-1,30,0
39,2013,Ohio,2013,1,2013,0,30,0
39,2014,Ohio,2013,1,2013,1,30,0
39,2015,Ohio,2013,1,2013,2,30,0
39,2016,Ohio,2013,1,2013,3,30,0
39,2017,Ohio,2013,1,2013,4,30,0
39,2018,Ohio,2013,1,2013,5,30,0
39,2019,Ohio,2013,1,2013,6,30,0
39,2020,Ohio,2013,1,2013,7,30,0
39,2021,Ohio,2013,1,2013,8,30,0
39,2022,Ohio,2013,1,2013,9,30,0
39,2023,Ohio,2013,1,2013,10,30,0
40,1990,Oklahoma,2002,0,2002,-12,5,0
40,1991,Oklahoma,2002,0,2002,-11,5,0
40,1992,Oklahoma,2002,0,2002,-10,5,0
40,1993,Oklahoma,2002,0,2002,-9,5,0
40,1994,Oklahoma,2002,0,2002,-8,5,0
40,1995,Oklahoma,2002,0,2002,-7,5,0
40,1996,Oklahoma,2002,0,2002,-6,5,0
40,1997,Oklahoma,2002,0,2002,-5,5,0
40,1998,Oklahoma,2002,0,2002,-4,5,0
40,1999,Oklahoma,2002,0,2002,-3,5,0
40,2000,Oklahoma,2002,0,2002,-2,5,0
40,2001,Oklahoma,2002,0,2002,-1,5,0
40,2002,Oklahoma,2002,1,2002,0,5,0
40,2003,Oklahoma,2002,1,2002,1,5,0
40,2004,Oklahoma,2002,1,2002,2,5,0
40,2005,Oklahoma,2002,1,2002,3,5,0
40,2006,Oklahoma,2002,1,2002,4,5,0
40,2007,Oklahoma,2002,1,2002,5,5,0
40,2008,Oklahoma,2002,1,2002,6,5,0
40,2009,Oklahoma,2002,1,2002,7,5,0
40,2010,Oklahoma,2002,1,2002,8,5,0
40,2011,Oklahoma,2002,1,2002,9,5,0
40,2012,Oklahoma,2002,1,2002,10,5,0
40,2013,Oklahoma,2002,1,2002,11,5,0
40,2014,Oklahoma,2002,1,2002,12,5,0
40,2015,Oklahoma,2002,1,2002,13,5,0
40,2016,Oklahoma,2002,1,2002,14,5,0
40,2017,Oklahoma,2002,1,2002,15,5,0
40,2018,Oklahoma,2002,1,2002,16,5,0
40,2019,Oklahoma,2002,1,2002,17,5,0
40,2020,Oklahoma,2002,1,2002,18,5,0
40,2021,Oklahoma,2002,1,2002,19,5,0
40,2022,Oklahoma,2002,1,2002,20,5,0
40,2023,Oklahoma,2002,1,2002,21,5,0
41,1990,Oregon,1997,0,1997,-7,12,1
41,1991,Oregon,1997,0,1997,-6,12,1
41,1992,Oregon,1997,0,1997,-5,12,1
41,1993,Oregon,1997,0,1997,-4,12,1
41,1994,Oregon,1997,0,1997,-3,12,1
41,1995,Oregon,1997,0,1997,-2,12,1
41,1996,Oregon,1997,0,1997,-1,12,1
41,1997,Oregon,1997,1,1997,0,12,1
41,1998,Oregon,1997,1,1997,1,12,1
41,1999,Oregon,1997,1,1997,2,12,1
41,2000,Oregon,1997,1,1997,3,12,1
41,2001,Oregon,1997,1,1997,4,12,1
41,2002,Oregon,1997,1,1997,5,12,1
41,2003,Oregon,1997,1,1997,6,12,1
41,2004,Oregon,1997,1,1997,7,12,1
41,2005,Oregon,1997,1,1997,8,12,1
41,2006,Oregon,1997,1,1997,9,12,1
41,2007,Oregon,1997,1,1997,10,12,1
41,2008,Oregon,1997,1,1997,11,12,1
41,2009,Oregon,1997,1,1997,12,12,1
41,2010,Oregon,1997,1,1997,13,12,1
41,2011,Oregon,1997,1,1997,14,12,1
41,2012,Oregon,1997,1,1997,15,12,1
41,2013,Oregon,1997,1,1997,16,12,1
41,2014,Oregon,1997,1,1997,17,12,1
41,2015,Oregon,1997,1,1997,18,12,1
41,2016,Oregon,1997,1,1997,19,12,1
41,2017,Oregon,1997,1,1997,20,12,1
41,2018,Oregon,1997,1,1997,21,12,1
41,2019,Oregon,1997,1,1997,22,12,1
41,2020,Oregon,1997,1,1997,23,12,1
41,2021,Oregon,1997,1,1997,24,12,1
41,2022,Oregon,1997,1,1997,25,12,1
41,2023,Oregon,1997,1,1997,26,12,1
42,1990,Pennsylvania,NA,0,Inf,NA,0,NA
42,1991,Pennsylvania,NA,0,Inf,NA,0,NA
42,1992,Pennsylvania,NA,0,Inf,NA,0,NA
42,1993,Pennsylvania,NA,0,Inf,NA,0,NA
42,1994,Pennsylvania,NA,0,Inf,NA,0,NA
42,1995,Pennsylvania,NA,0,Inf,NA,0,NA
42,1996,Pennsylvania,NA,0,Inf,NA,0,NA
42,1997,Pennsylvania,NA,0,Inf,NA,0,NA
42,1998,Pennsylvania,NA,0,Inf,NA,0,NA
42,1999,Pennsylvania,NA,0,Inf,NA,0,NA
42,2000,Pennsylvania,NA,0,Inf,NA,0,NA
42,2001,Pennsylvania,NA,0,Inf,NA,0,NA
42,2002,Pennsylvania,NA,0,Inf,NA,0,NA
42,2003,Pennsylvania,NA,0,Inf,NA,0,NA
42,2004,Pennsylvania,NA,0,Inf,NA,0,NA
42,2005,Pennsylvania,NA,0,Inf,NA,0,NA
42,2006,Pennsylvania,NA,0,Inf,NA,0,NA
42,2007,Pennsylvania,NA,0,Inf,NA,0,NA
42,2008,Pennsylvania,NA,0,Inf,NA,0,NA
42,2009,Pennsylvania,NA,0,Inf,NA,0,NA
42,2010,Pennsylvania,NA,0,Inf,NA,0,NA
42,2011,Pennsylvania,NA,0,Inf,NA,0,NA
42,2012,Pennsylvania,NA,0,Inf,NA,0,NA
42,2013,Pennsylvania,NA,0,Inf,NA,0,NA
42,2014,Pennsylvania,NA,0,Inf,NA,0,NA
42,2015,Pennsylvania,NA,0,Inf,NA,0,NA
42,2016,Pennsylvania,NA,0,Inf,NA,0,NA
42,2017,Pennsylvania,NA,0,Inf,NA,0,NA
42,2018,Pennsylvania,NA,0,Inf,NA,0,NA
42,2019,Pennsylvania,NA,0,Inf,NA,0,NA
42,2020,Pennsylvania,NA,0,Inf,NA,0,NA
42,2021,Pennsylvania,NA,0,Inf,NA,0,NA
42,2022,Pennsylvania,NA,0,Inf,NA,0,NA
42,2023,Pennsylvania,NA,0,Inf,NA,0,NA
44,1990,Rhode Island,1986,1,1986,4,16,1
44,1991,Rhode Island,1986,1,1986,5,16,1
44,1992,Rhode Island,1986,1,1986,6,16,1
44,1993,Rhode Island,1986,1,1986,7,16,1
44,1994,Rhode Island,1986,1,1986,8,16,1
44,1995,Rhode Island,1986,1,1986,9,16,1
44,1996,Rhode Island,1986,1,1986,10,16,1
44,1997,Rhode Island,1986,1,1986,11,16,1
44,1998,Rhode Island,1986,1,1986,12,16,1
44,1999,Rhode Island,1986,1,1986,13,16,1
44,2000,Rhode Island,1986,1,1986,14,16,1
44,2001,Rhode Island,1986,1,1986,15,16,1
44,2002,Rhode Island,1986,1,1986,16,16,1
44,2003,Rhode Island,1986,1,1986,17,16,1
44,2004,Rhode Island,1986,1,1986,18,16,1
44,2005,Rhode Island,1986,1,1986,19,16,1
44,2006,Rhode Island,1986,1,1986,20,16,1
44,2007,Rhode Island,1986,1,1986,21,16,1
44,2008,Rhode Island,1986,1,1986,22,16,1
44,2009,Rhode Island,1986,1,1986,23,16,1
44,2010,Rhode Island,1986,1,1986,24,16,1
44,2011,Rhode Island,1986,1,1986,25,16,1
44,2012,Rhode Island,1986,1,1986,26,16,1
44,2013,Rhode Island,1986,1,1986,27,16,1
44,2014,Rhode Island,1986,1,1986,28,16,1
44,2015,Rhode Island,1986,1,1986,29,16,1
44,2016,Rhode Island,1986,1,1986,30,16,1
44,2017,Rhode Island,1986,1,1986,31,16,1
44,2018,Rhode Island,1986,1,1986,32,16,1
44,2019,Rhode Island,1986,1,1986,33,16,1
44,2020,Rhode Island,1986,1,1986,34,16,1
44,2021,Rhode Island,1986,1,1986,35,16,1
44,2022,Rhode Island,1986,1,1986,36,16,1
44,2023,Rhode Island,1986,1,1986,37,16,1
45,1990,South Carolina,2018,0,2018,-28,125,0
45,1991,South Carolina,2018,0,2018,-27,125,0
45,1992,South Carolina,2018,0,2018,-26,125,0
45,1993,South Carolina,2018,0,2018,-25,125,0
45,1994,South Carolina,2018,0,2018,-24,125,0
45,1995,South Carolina,2018,0,2018,-23,125,0
45,1996,South Carolina,2018,0,2018,-22,125,0
45,1997,South Carolina,2018,0,2018,-21,125,0
45,1998,South Carolina,2018,0,2018,-20,125,0
45,1999,South Carolina,2018,0,2018,-19,125,0
45,2000,South Carolina,2018,0,2018,-18,125,0
45,2001,South Carolina,2018,0,2018,-17,125,0
45,2002,South Carolina,2018,0,2018,-16,125,0
45,2003,South Carolina,2018,0,2018,-15,125,0
45,2004,South Carolina,2018,0,2018,-14,125,0
45,2005,South Carolina,2018,0,2018,-13,125,0
45,2006,South Carolina,2018,0,2018,-12,125,0
45,2007,South Carolina,2018,0,2018,-11,125,0
45,2008,South Carolina,2018,0,2018,-10,125,0
45,2009,South Carolina,2018,0,2018,-9,125,0
45,2010,South Carolina,2018,0,2018,-8,125,0
45,2011,South Carolina,2018,0,2018,-7,125,0
45,2012,South Carolina,2018,0,2018,-6,125,0
45,2013,South Carolina,2018,0,2018,-5,125,0
45,2014,South Carolina,2018,0,2018,-4,125,0
45,2015,South Carolina,2018,0,2018,-3,125,0
45,2016,South Carolina,2018,0,2018,-2,125,0
45,2017,South Carolina,2018,0,2018,-1,125,0
45,2018,South Carolina,2018,1,2018,0,125,0
45,2019,South Carolina,2018,1,2018,1,125,0
45,2020,South Carolina,2018,1,2018,2,125,0
45,2021,South Carolina,2018,1,2018,3,125,0
45,2022,South Carolina,2018,1,2018,4,125,0
45,2023,South Carolina,2018,1,2018,5,125,0
46,1990,South Dakota,NA,0,Inf,NA,0,NA
46,1991,South Dakota,NA,0,Inf,NA,0,NA
46,1992,South Dakota,NA,0,Inf,NA,0,NA
46,1993,South Dakota,NA,0,Inf,NA,0,NA
46,1994,South Dakota,NA,0,Inf,NA,0,NA
46,1995,South Dakota,NA,0,Inf,NA,0,NA
46,1996,South Dakota,NA,0,Inf,NA,0,NA
46,1997,South Dakota,NA,0,Inf,NA,0,NA
46,1998,South Dakota,NA,0,Inf,NA,0,NA
46,1999,South Dakota,NA,0,Inf,NA,0,NA
46,2000,South Dakota,NA,0,Inf,NA,0,NA
46,2001,South Dakota,NA,0,Inf,NA,0,NA
46,2002,South Dakota,NA,0,Inf,NA,0,NA
46,2003,South Dakota,NA,0,Inf,NA,0,NA
46,2004,South Dakota,NA,0,Inf,NA,0,NA
46,2005,South Dakota,NA,0,Inf,NA,0,NA
46,2006,South Dakota,NA,0,Inf,NA,0,NA
46,2007,South Dakota,NA,0,Inf,NA,0,NA
46,2008,South Dakota,NA,0,Inf,NA,0,NA
46,2009,South Dakota,NA,0,Inf,NA,0,NA
46,2010,South Dakota,NA,0,Inf,NA,0,NA
46,2011,South Dakota,NA,0,Inf,NA,0,NA
46,2012,South Dakota,NA,0,Inf,NA,0,NA
46,2013,South Dakota,NA,0,Inf,NA,0,NA
46,2014,South Dakota,NA,0,Inf,NA,0,NA
46,2015,South Dakota,NA,0,Inf,NA,0,NA
46,2016,South Dakota,NA,0,Inf,NA,0,NA
46,2017,South Dakota,NA,0,Inf,NA,0,NA
46,2018,South Dakota,NA,0,Inf,NA,0,NA
46,2019,South Dakota,NA,0,Inf,NA,0,NA
46,2020,South Dakota,NA,0,Inf,NA,0,NA
46,2021,South Dakota,NA,0,Inf,NA,0,NA
46,2022,South Dakota,NA,0,Inf,NA,0,NA
46,2023,South Dakota,NA,0,Inf,NA,0,NA
47,1990,Tennessee,NA,0,Inf,NA,0,NA
47,1991,Tennessee,NA,0,Inf,NA,0,NA
47,1992,Tennessee,NA,0,Inf,NA,0,NA
47,1993,Tennessee,NA,0,Inf,NA,0,NA
47,1994,Tennessee,NA,0,Inf,NA,0,NA
47,1995,Tennessee,NA,0,Inf,NA,0,NA
47,1996,Tennessee,NA,0,Inf,NA,0,NA
47,1997,Tennessee,NA,0,Inf,NA,0,NA
47,1998,Tennessee,NA,0,Inf,NA,0,NA
47,1999,Tennessee,NA,0,Inf,NA,0,NA
47,2000,Tennessee,NA,0,Inf,NA,0,NA
47,2001,Tennessee,NA,0,Inf,NA,0,NA
47,2002,Tennessee,NA,0,Inf,NA,0,NA
47,2003,Tennessee,NA,0,Inf,NA,0,NA
47,2004,Tennessee,NA,0,Inf,NA,0,NA
47,2005,Tennessee,NA,0,Inf,NA,0,NA
47,2006,Tennessee,NA,0,Inf,NA,0,NA
47,2007,Tennessee,NA,0,Inf,NA,0,NA
47,2008,Tennessee,NA,0,Inf,NA,0,NA
47,2009,Tennessee,NA,0,Inf,NA,0,NA
47,2010,Tennessee,NA,0,Inf,NA,0,NA
47,2011,Tennessee,NA,0,Inf,NA,0,NA
47,2012,Tennessee,NA,0,Inf,NA,0,NA
47,2013,Tennessee,NA,0,Inf,NA,0,NA
47,2014,Tennessee,NA,0,Inf,NA,0,NA
47,2015,Tennessee,NA,0,Inf,NA,0,NA
47,2016,Tennessee,NA,0,Inf,NA,0,NA
47,2017,Tennessee,NA,0,Inf,NA,0,NA
47,2018,Tennessee,NA,0,Inf,NA,0,NA
47,2019,Tennessee,NA,0,Inf,NA,0,NA
47,2020,Tennessee,NA,0,Inf,NA,0,NA
47,2021,Tennessee,NA,0,Inf,NA,0,NA
47,2022,Tennessee,NA,0,Inf,NA,0,NA
47,2023,Tennessee,NA,0,Inf,NA,0,NA
48,1990,Texas,NA,0,Inf,NA,0,NA
48,1991,Texas,NA,0,Inf,NA,0,NA
48,1992,Texas,NA,0,Inf,NA,0,NA
48,1993,Texas,NA,0,Inf,NA,0,NA
48,1994,Texas,NA,0,Inf,NA,0,NA
48,1995,Texas,NA,0,Inf,NA,0,NA
48,1996,Texas,NA,0,Inf,NA,0,NA
48,1997,Texas,NA,0,Inf,NA,0,NA
48,1998,Texas,NA,0,Inf,NA,0,NA
48,1999,Texas,NA,0,Inf,NA,0,NA
48,2000,Texas,NA,0,Inf,NA,0,NA
48,2001,Texas,NA,0,Inf,NA,0,NA
48,2002,Texas,NA,0,Inf,NA,0,NA
48,2003,Texas,NA,0,Inf,NA,0,NA
48,2004,Texas,NA,0,Inf,NA,0,NA
48,2005,Texas,NA,0,Inf,NA,0,NA
48,2006,Texas,NA,0,Inf,NA,0,NA
48,2007,Texas,NA,0,Inf,NA,0,NA
48,2008,Texas,NA,0,Inf,NA,0,NA
48,2009,Texas,NA,0,Inf,NA,0,NA
48,2010,Texas,NA,0,Inf,NA,0,NA
48,2011,Texas,NA,0,Inf,NA,0,NA
48,2012,Texas,NA,0,Inf,NA,0,NA
48,2013,Texas,NA,0,Inf,NA,0,NA
48,2014,Texas,NA,0,Inf,NA,0,NA
48,2015,Texas,NA,0,Inf,NA,0,NA
48,2016,Texas,NA,0,Inf,NA,0,NA
48,2017,Texas,NA,0,Inf,NA,0,NA
48,2018,Texas,NA,0,Inf,NA,0,NA
48,2019,Texas,NA,0,Inf,NA,0,NA
48,2020,Texas,NA,0,Inf,NA,0,NA
48,2021,Texas,NA,0,Inf,NA,0,NA
48,2022,Texas,NA,0,Inf,NA,0,NA
48,2023,Texas,NA,0,Inf,NA,0,NA
49,1990,Utah,2022,0,2022,-32,20,0
49,1991,Utah,2022,0,2022,-31,20,0
49,1992,Utah,2022,0,2022,-30,20,0
49,1993,Utah,2022,0,2022,-29,20,0
49,1994,Utah,2022,0,2022,-28,20,0
49,1995,Utah,2022,0,2022,-27,20,0
49,1996,Utah,2022,0,2022,-26,20,0
49,1997,Utah,2022,0,2022,-25,20,0
49,1998,Utah,2022,0,2022,-24,20,0
49,1999,Utah,2022,0,2022,-23,20,0
49,2000,Utah,2022,0,2022,-22,20,0
49,2001,Utah,2022,0,2022,-21,20,0
49,2002,Utah,2022,0,2022,-20,20,0
49,2003,Utah,2022,0,2022,-19,20,0
49,2004,Utah,2022,0,2022,-18,20,0
49,2005,Utah,2022,0,2022,-17,20,0
49,2006,Utah,2022,0,2022,-16,20,0
49,2007,Utah,2022,0,2022,-15,20,0
49,2008,Utah,2022,0,2022,-14,20,0
49,2009,Utah,2022,0,2022,-13,20,0
49,2010,Utah,2022,0,2022,-12,20,0
49,2011,Utah,2022,0,2022,-11,20,0
49,2012,Utah,2022,0,2022,-10,20,0
49,2013,Utah,2022,0,2022,-9,20,0
49,2014,Utah,2022,0,2022,-8,20,0
49,2015,Utah,2022,0,2022,-7,20,0
49,2016,Utah,2022,0,2022,-6,20,0
49,2017,Utah,2022,0,2022,-5,20,0
49,2018,Utah,2022,0,2022,-4,20,0
49,2019,Utah,2022,0,2022,-3,20,0
49,2020,Utah,2022,0,2022,-2,20,0
49,2021,Utah,2022,0,2022,-1,20,0
49,2022,Utah,2022,1,2022,0,20,0
49,2023,Utah,2022,1,2022,1,20,0
50,1990,Vermont,1988,1,1988,2,38,1
50,1991,Vermont,1988,1,1988,3,38,1
50,1992,Vermont,1988,1,1988,4,38,1
50,1993,Vermont,1988,1,1988,5,38,1
50,1994,Vermont,1988,1,1988,6,38,1
50,1995,Vermont,1988,1,1988,7,38,1
50,1996,Vermont,1988,1,1988,8,38,1
50,1997,Vermont,1988,1,1988,9,38,1
50,1998,Vermont,1988,1,1988,10,38,1
50,1999,Vermont,1988,1,1988,11,38,1
50,2000,Vermont,1988,1,1988,12,38,1
50,2001,Vermont,1988,1,1988,13,38,1
50,2002,Vermont,1988,1,1988,14,38,1
50,2003,Vermont,1988,1,1988,15,38,1
50,2004,Vermont,1988,1,1988,16,38,1
50,2005,Vermont,1988,1,1988,17,38,1
50,2006,Vermont,1988,1,1988,18,38,1
50,2007,Vermont,1988,1,1988,19,38,1
50,2008,Vermont,1988,1,1988,20,38,1
50,2009,Vermont,1988,1,1988,21,38,1
50,2010,Vermont,1988,1,1988,22,38,1
50,2011,Vermont,1988,1,1988,23,38,1
50,2012,Vermont,1988,1,1988,24,38,1
50,2013,Vermont,1988,1,1988,25,38,1
50,2014,Vermont,1988,1,1988,26,38,1
50,2015,Vermont,1988,1,1988,27,38,1
50,2016,Vermont,1988,1,1988,28,38,1
50,2017,Vermont,1988,1,1988,29,38,1
50,2018,Vermont,1988,1,1988,30,38,1
50,2019,Vermont,1988,1,1988,31,38,1
50,2020,Vermont,1988,1,1988,32,38,1
50,2021,Vermont,1988,1,1988,33,38,1
50,2022,Vermont,1988,1,1988,34,38,1
50,2023,Vermont,1988,1,1988,35,38,1
51,1990,Virginia,2004,0,2004,-14,20,1
51,1991,Virginia,2004,0,2004,-13,20,1
51,1992,Virginia,2004,0,2004,-12,20,1
51,1993,Virginia,2004,0,2004,-11,20,1
51,1994,Virginia,2004,0,2004,-10,20,1
51,1995,Virginia,2004,0,2004,-9,20,1
51,1996,Virginia,2004,0,2004,-8,20,1
51,1997,Virginia,2004,0,2004,-7,20,1
51,1998,Virginia,2004,0,2004,-6,20,1
51,1999,Virginia,2004,0,2004,-5,20,1
51,2000,Virginia,2004,0,2004,-4,20,1
51,2001,Virginia,2004,0,2004,-3,20,1
51,2002,Virginia,2004,0,2004,-2,20,1
51,2003,Virginia,2004,0,2004,-1,20,1
51,2004,Virginia,2004,1,2004,0,20,1
51,2005,Virginia,2004,1,2004,1,20,1
51,2006,Virginia,2004,1,2004,2,20,1
51,2007,Virginia,2004,1,2004,3,20,1
51,2008,Virginia,2004,1,2004,4,20,1
51,2009,Virginia,2004,1,2004,5,20,1
51,2010,Virginia,2004,1,2004,6,20,1
51,2011,Virginia,2004,1,2004,7,20,1
51,2012,Virginia,2004,1,2004,8,20,1
51,2013,Virginia,2004,1,2004,9,20,1
51,2014,Virginia,2004,1,2004,10,20,1
51,2015,Virginia,2004,1,2004,11,20,1
51,2016,Virginia,2004,1,2004,12,20,1
51,2017,Virginia,2004,1,2004,13,20,1
51,2018,Virginia,2004,1,2004,14,20,1
51,2019,Virginia,2004,1,2004,15,20,1
51,2020,Virginia,2004,1,2004,16,20,1
51,2021,Virginia,2004,1,2004,17,20,1
51,2022,Virginia,2004,1,2004,18,20,1
51,2023,Virginia,2004,1,2004,19,20,1
53,1990,Washington,2021,0,2021,-31,15,1
53,1991,Washington,2021,0,2021,-30,15,1
53,1992,Washington,2021,0,2021,-29,15,1
53,1993,Washington,2021,0,2021,-28,15,1
53,1994,Washington,2021,0,2021,-27,15,1
53,1995,Washington,2021,0,2021,-26,15,1
53,1996,Washington,2021,0,2021,-25,15,1
53,1997,Washington,2021,0,2021,-24,15,1
53,1998,Washington,2021,0,2021,-23,15,1
53,1999,Washington,2021,0,2021,-22,15,1
53,2000,Washington,2021,0,2021,-21,15,1
53,2001,Washington,2021,0,2021,-20,15,1
53,2002,Washington,2021,0,2021,-19,15,1
53,2003,Washington,2021,0,2021,-18,15,1
53,2004,Washington,2021,0,2021,-17,15,1
53,2005,Washington,2021,0,2021,-16,15,1
53,2006,Washington,2021,0,2021,-15,15,1
53,2007,Washington,2021,0,2021,-14,15,1
53,2008,Washington,2021,0,2021,-13,15,1
53,2009,Washington,2021,0,2021,-12,15,1
53,2010,Washington,2021,0,2021,-11,15,1
53,2011,Washington,2021,0,2021,-10,15,1
53,2012,Washington,2021,0,2021,-9,15,1
53,2013,Washington,2021,0,2021,-8,15,1
